,shopee_product_ID,shopee_name,shopee_cat,shopee_price,lazada_name,lazada_cat,lazada_price,lazada_discount_price,lazada_weight,similarity_score
0,128076398,Fancycube women LOVE hooded sweater ,Women Clothes,122355,"Fancyqube Womens Hoodie Sweater Tops Ladies Hooded Sweatshirt
Pullover Jumper Coat Dark Black - intl",Fashion,212000.0,212000.0,,0.462377010756
1,165660143,Fancycube Stop Snoring Wristband Intelligent Device ,Health & Beauty,90008,"Fancyqube High Quality Stainless Steel Wine Bottle Drop Proof Stop
Ring Pratical Bottle Liquid Pour Stop Drop Tools - intl",Alat Dapur,34000.0,34000.0,,0.287255634836
2,182041018,Fancyqube Beauty and beast Couple Tank Top print Vest,Women Clothes,74279,"Fancyqube New Chic High Quality Beauty and the Beast Letter Print
Couple Women Men Tshirts Cotton Casual t Shirt For Lady Top Tee
Hipster Tumblr Black - intl",Fashion,161000.0,161000.0,,0.518263459381
3,372843580,Fancyqube READY STOCK Women Cardigan Long Jacket Trench Coat,Women Clothes,135036,"Fancyqube Winter Women Coat Cotton Padded Long Sleeves Jacket Slim
Outwear Solid O Neck Fashion Simple Army Green - intl",Fashion,212000.0,212000.0,,0.413834800978
4,123806569,Fancycube Iron Express Portable Ironing Pad,Electronics,140072,"Fancyqube Home&Garden Kitchen Accessories Small Iron Man Pad
Insulation Pad Red - intl",Alat Dapur,78000.0,78000.0,,0.428611844013
5,219721030,Fancyqube Sexy Women Button Back Letter Printed Conjoined,Women Clothes,90210,"Fancyqube Long Sleeve Letters Printing O-neck Shirt Sexy Ladies
tops",Fashion,126000.0,126000.0,0.14,0.457628195222
6,65989123,Fancyqube Women Elastic Jeggings Leggings Pencil Pants,Women Clothes,95802,"Fancyqube Women Fashion Leather Gothic Punk Leggings Pants Lace
Skinny Trousers Black - intl",Fashion,245000.0,245000.0,,0.450867108931
7,225917126,Fancyqube Men Lace Mock Neck T-shirt Black Tops,Men Clothes,99830,Fancyqube Mens Long Sleeve T-Shirt Black,Fashion,227000.0,227000.0,0.23,0.586329921516
8,123806566,Fancycube Handmade DIY Round Glass Pendant Necklace,Fashion Accessories,46017,"Fancyqube Round Dandelion Dried Flower Glass Pendant Necklace -
intl","Jam Tangan, Kacamata, dan Perhiasan",42000.0,42000.0,,0.428233081372
9,114843150,Fancucube Men's Casual Plus velvet thickening Hooded Sweater,Men Clothes,395650,"Fancyqube New Chic High Quality Men's Hooded Jacket Hot Casual
Fashion Cardigan Jacket With Zipper Three Colors Sewing Spring and
Autumn Black - intl",Fashion,374000.0,374000.0,,0.375014371065
10,260601698,Fancyqube Adjustable Turtle Rings Men Women Ring,Fashion Accessories,87330,"Fancyqube Fashion Flower Rose Ladies Section Rings Adjustable Women
Girl Jewelry Silver","Jam Tangan, Kacamata, dan Perhiasan",29000.0,29000.0,0.006,0.450837470541
11,315800740,Fancyqube Ready Stock Leisure Large Capacity Tote Bag Beg Shoulder Bag,Women Bags,79414,Fancyqube Business Casual Shoulder Bag Large-Capacity 2 (Brown),Tas & Travel,592000.0,592000.0,0.77,0.410240965618
12,60708482,Fancyqube Print O-Neck All-match men‘s T-shirt Tops Stylish Casual Personality Back Short Sleeve Loo,Women Clothes,88828,"Fancyqube Men's Fashion Creative Printed Stripes O-neck Short
Sleeve T Shirt White - intl",Fashion,156000.0,156000.0,,0.455765082104
13,123806184,Fancycube Sugar box high light stick,Cosmetics,62140,"Fancyqube Charming woman Silver Plated Necklace Crystal Sugar
Imports Aurora Clavicle Chain Multicolor - intl","Jam Tangan, Kacamata, dan Perhiasan",61000.0,61000.0,,0.347525324613
14,372865824,Fancyqube Black long Sleeve Blouse,Women Clothes,152031,Fancyqube Women Long Sleeve Loose Blouse Black,Fashion,206000.0,206000.0,0.29,0.837996314911
15,123806403,Fancycube Cartoon Mini ATM Password Piggy Bank,Hobby & Toys,181430,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.407973820094
16,165744590,Fancycube 1 pcs Grab Bag Foldable Supermarket Shopping Bags,Home & Living,69951,"Fancyqube Hot Sale Grab Bag Clips To Your Cart Recycle Bag Reusable
Ecofriendly Shopping Bag - intl",Tas & Travel,109000.0,109000.0,,0.372079777728
17,215140611,Fancyqube Skew Neck Stripe Print Asymmetric Hem T Shirt,Women Clothes,84917,Fancyqube Asymmetric Hem Round Neck Striped shirts tops Red - intl,Fashion,150000.0,150000.0,,0.726494892281
18,123806304,Fancycube Outdoor CS equipment accessories small purse,Women Bags,78425,Fancyqube Electronic Alarm Equipment For Fishing Black,Olahraga & Outdoor,99000.0,99000.0,0.053,0.250769346178
19,248209745,Fancyqube Triangle Fidget Spinner Finger Spinner Fingertip,Baby & Kids,58408,"Fancyqube Fashion Punk Gold Geometric Triangle Mid Finger Rings
Silver","Jam Tangan, Kacamata, dan Perhiasan",34000.0,34000.0,0.3,0.582285711236
20,225995037,Fancyqube Women Short Sleeve Off Shoulder Flower Printed Mini Dress,Women Clothes,100733,"Fancyqube Off shoulder long sleeve beach summer dress Short vintage
dress women Tussal Bandage tie Ruffle dress Green - intl",Fashion,161000.0,161000.0,,0.634650257208
21,283178911,Fancyqube Playsuit Nech Strapless Rompers Jumpsuit,Women Clothes,118156,"Fancyqube Women's New Strapless Mini Romper Lady's Jumpsuit Black -
intl",Fashion,222000.0,222000.0,,0.5765716458
22,234870497,Fancyqube deep V Sexy bra embroidery flower underwear,Women Clothes,75712,"Fancyqube Deep v-neck leakage blouse horn sleeve embroidery snow
spins unlined upper garment Black - intl",Fashion,175000.0,175000.0,,0.327854764805
23,242374916,Fancyqube Ready Stock ! Authentic USA Fidget Magic Rubik Cube Stress Reliever,Hobby & Toys,59047,"Fancyqube Ready Stock 6 in 1 Fashion & Trendy Hand Bag 5 Colors
Coffee - intl",Tas & Travel,807000.0,807000.0,,0.296407798455
24,197379643,Fancyqube Soft Mermaid Makeup Powder Blush Foundation Brush,Cosmetics,47187,"Fancyqube 1pc Mermaid Makeup Brush Makeup Brushes Mermaid Tale
Brush Foundation Makeup Brush Tools H05 - intl",Kesehatan & Kecantikan,77000.0,77000.0,,0.627023012176
25,187198643,Fancyqube Five Nights at Freddy's Plush Doll Kids Toys,Baby & Kids,58174,"Fancyqube New Creative Plush beer bottle Pillows Stuffed Toys Dolls
Cartoon Pillow Cover Green - intl",Perlengkapan Tidur & Mandi,99000.0,99000.0,,0.393927681038
26,185804339,Fancyqube Plus Size Women's Blouse Loose Irregular T-shirts,Women Clothes,114588,"Fancyqube Plus Size Women Chiffon Sleeveless Blouse Ladies Loose
Casual Vest Tank Top Black - intl",Fashion,171000.0,171000.0,,0.615923915678
27,304983129,Fancyqube Talking Hamster Plush Speak Talking Sound Record Toy,Hobby & Toys,101606,"Fancyqube Led Keychains Flashlight Sound Rings Toys Simulation
Camera Cartoon Keychains Black - intl","Jam Tangan, Kacamata, dan Perhiasan",61000.0,61000.0,,0.518713041844
28,182040668,Fancyqube Beauty and beast Gray Short sleeves Tshirt,Women Clothes,67405,"Fancyqube New Chic High Quality Beauty and the Beast Letter Print
Couple Women Men Tshirts Cotton Casual t Shirt For Lady Top Tee
Hipster Tumblr Black - intl",Fashion,161000.0,161000.0,,0.399363717479
29,165677316,Fancyqube Women Men KING Queen Couple sweater,Women Clothes,137008,"Fancyqube Hot Sale KING QUEEN Funny Letters Printed Couples T Shirt
Women Men Sport Tees Hipster Black(Int:S) - intl",Fashion,142000.0,142000.0,,0.56257109556
30,234928535,Fancyqube Sleeveless Deep V Neck Jumpsuit Casual Rompers,Women Clothes,114706,"Fancyqube Shorts Rompers Womens Jumpsuits Summer Ladies Navy Deep V
Neck Short Sleeve Floral Tie Waist Casual Jumpsuit Navy - intl",Fashion,195000.0,195000.0,,0.669608949493
31,234886017,Fancyqube Sexy Underwire 3/4 Cup Cross Straps Underwear Top,Women Clothes,60125,"Fancyqube Style Models Letters Printing Chest Navel Slim Cross Sexy
Couture Vest Clothing Tshirt For Women Black - intl",Fashion,99000.0,99000.0,,0.253988065812
32,128076772,Fancyqube Women Winter Long Sleeve Jumper Zipper Sweater,Women Clothes,136298,"Fancyqube New Winter Women Sweaters Casual Long Sleeve Knitted
Loose Mini Sweater Dress Solid Side Zip Pink - intl",Fashion,215000.0,215000.0,,0.555187727622
33,65989196,Fancyqube Fashion Batman Harley Quinn Cosplay Costume Suicide Squad Harley Quinn glove Adult women Fashion personality,Fashion Accessories,62250,"Fancyqube Suicide Squad batman harley quinn Clown Mask Pendant
Metal Alloy Keychain Ring Gift Key Chains for souvenirs Silver -
intl","Jam Tangan, Kacamata, dan Perhiasan",51000.0,51000.0,,0.656350566924
34,342487437,Fancyqube Men Winter Warm Down Jacket Casual Long Sleeve Coat,Men Clothes,166073,"Fancyqube Winter Women Coat Cotton Padded Long Sleeves Jacket Slim
Outwear Solid O Neck Fashion Simple Army Green - intl",Fashion,212000.0,212000.0,,0.545270259224
35,159679761,Fancycube 360-degree leak-proof handle with a drink cup,Home & Living,177071,"Fancyqube Fashion Bike Drink Cup Holder Beverage Water Bottle
Handlebar Aluminum Alloy White - intl",Olahraga & Outdoor,54000.0,54000.0,,0.260741106856
36,248197875,Fancyqube Metal Alloy Hand Spinner Fidget Toys EDC Hand Games,Baby & Kids,80072,"Fancyqube Fashion Vintage Alloy Skull Hand Woven Men Bracelet -
intl","Jam Tangan, Kacamata, dan Perhiasan",58000.0,58000.0,,0.407317601196
37,65989070,Fancyqube Suicide Squad Harley Quinn T-shirt Men Printed ,Men Clothes,100486,"Fancyqube New Chic High Quality Suicide Squad Harley Quinn Property
of Joker GIRLS JOGGER Spring & Autumn Hiphop cosplay casual
pants women Christmas Red - intl",Fashion,200000.0,200000.0,,0.726490988451
38,171532179,Fancyqube POLICE LIVES MATTER short sleeves tops tshirt,Men Clothes,97628,"Fancyqube Punisher Police Blue Lives Matter American Flag Car or
Truck Decal Sticker - intl",Mobil & Motor,55000.0,55000.0,,0.51174892911
39,239155555,Fancyqube Sequin Women Glitter Tank Coctail Party T-Shirt casulal tops,Women Clothes,118511,"Fancyqube Fashion Autumn t shirt women heart sequin top round neck
heart shape blusa long sleeve Grey - intl",Fashion,131000.0,131000.0,,0.485193779071
40,227276992,Fancyqube Women's Floral Print Short Sleeve shirt tops,Women Clothes,79136,"Fancyqube Men's Casual Poker Printed Shirt Top Short Sleeve Summer
Tee Shirts White - intl",Fashion,147000.0,147000.0,,0.57939204776
41,239204026,Fancyqube Basic Baseball Cap Couple Hats,Fashion Accessories,57873,"Fancyqube Baseball Hat Hiphop Style Cool Baseball Cap Hat Necklace
- intl","Jam Tangan, Kacamata, dan Perhiasan",111000.0,111000.0,,0.538255493875
42,128076388,Fancycube Skeleton print collar female shirt,Women Clothes,90193,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.454260267566
43,318261994,Fancyqube Inflatable Swimming Pool Lounger Air Bed Mat Mattress Beach,Sports Essentials,168164,"Fancyqube inflatable trumpet baby swimmer child inflatable swimming
sitting circle water boat yacht - intl",Olahraga & Outdoor,326000.0,326000.0,,0.448759594543
44,234812997,Fancyqube Arrow Printed Scoop Neck Sleeveless Slim Tank Top,Women Clothes,71497,"Fancyqube Women Fashion Scoop Neck Sleeveless Skull Print Tank Top
Black Punk Styke T-shirt Purple - intl",Fashion,145000.0,145000.0,,0.713030900681
45,60708080,Fancyqube Women's Chiffon Blouse Shirt Mini Dress Short Sleeve Dress With Belt,Women Clothes,109780,Fancyqube Women Chiffon Shift Dress Long Sleeve Mini Dress Black,Fashion,155000.0,155000.0,0.35,0.549767907979
46,128077033,Fancycube Harry Potter COS Gloves College Knitted ,Fashion Accessories,60115,"Fancyqube Gift Harry Potter Fans Authentic Hot Selling 5pcs Harry
Potter Wizard Wand Make up Brushes Set Kit Storybook Cosmetics -
intl",Kesehatan & Kecantikan,133000.0,133000.0,,0.447549433285
47,159679790,Fancycube Removable outdoor tableware set color random,Home & Living,58636,"Fancyqube 6pcs Fruit Coaster Colorful Silicone Cup Drinks Tableware
Placemat - intl",Lazada Deals,60000.0,60000.0,,0.283431497819
48,315870177,Fancyqube (Ready Stock) Embroidery Halter Tank Top,Women Clothes,49560,"Fancyqube Fashion Black Tank Top Women cotton Floral Embroidery
vest Deep V Neck Sleeveless Tops White - intl",Fashion,118000.0,118000.0,,0.417209068002
49,116484734,Fancycube Christmas Daddy Tops Pants Clothes set,Men Clothes,189586,"Fancyqube Christmas Five-Star Pillow Christmas Gifts Christmas
Display Decoration 03 - intl",Furnitur & Dekorasi,169000.0,169000.0,,0.384307374308
50,350656983,Fancyqube [READY STOK] Women's Short-sleeved T-shirt irregular Blouse,Women Clothes,92470,"Fancyqube Hot Men’s Fashion Irregular Short-sleeved T-shirt Slim
Zipper Big Neck T-shirt Black - intl",Fashion,160000.0,160000.0,,0.594277214005
51,65989060,Fancyqube The Real Life Pablo Yeezy MSG Kanye West Hoodies,Men Clothes,132893,"Fancyqube Quote The Best Things In Life Removable Wall Sticker
Vinyl Art Decal Home Decor fashion Wall decoration",Furnitur & Dekorasi,52000.0,52000.0,,0.221255011067
52,219721350,Fancyqube Women Short Skirt Solid Color Mini Skirt,Women Clothes,117553,"Fancyqube Women Fashion Skull Print Short Skirt Bottom Skirt Casual
Mini Dress Grey - intl",Fashion,122000.0,122000.0,,0.669626867669
53,123806246,Fancycube HARLEY QUINN jogging pants,Women Clothes,176502,"Fancyqube New Chic High Quality Suicide Squad Harley Quinn Property
of Joker GIRLS JOGGER Spring & Autumn Hiphop cosplay casual
pants women Christmas Red - intl",Fashion,200000.0,200000.0,,0.387900762348
54,172153846,Fancyqube (Ready Stock) Halter Tank Top,Women Clothes,65859,"Fancyqube Ready Stock 6 in 1 Fashion & Trendy Hand Bag 5 Colors
Coffee - intl",Tas & Travel,807000.0,807000.0,,0.443245663104
55,182058057,Fancyqube Great Stretch Colorful Removable Chair Seat Cover,Home & Living,75293,Fancyqube Fashion Chair Seat Pads Cushion Purple,Promo Spesial,74000.0,74000.0,0.06,0.477762168452
56,247980428,Fancyqube fake 2 piece Mini Skirts Tight Hip Pack Women Skirt,Women Clothes,115157,"Fancyqube Knee Pack Hip Darling 2 Skirt Professional Skirt Women
Black - intl",Fashion,228000.0,228000.0,,0.661575000473
57,252442451,Fancyqube Sleeveless Plus Size Tshirts Camouflage Tank Tops  Women Blouse,Women Clothes,78106,"Fancyqube Plus Size Women Chiffon Sleeveless Blouse Ladies Loose
Casual Vest Tank Top Black - intl",Fashion,171000.0,171000.0,,0.526175289541
58,185804603,Fancyqube Baby anti-lost Ladybug backpack security bag,Baby & Kids,52070,"Fancyqube Stylish Backpack Bags Computer Backpack Men and Women
Student Bag Travel Backpack Beige - intl",Tas & Travel,379000.0,379000.0,,0.367352717554
59,208253072,Fancyqube Girls net yarn trousers sports harem pants,Women Clothes,102494,"Fancyqube New Women Perspective Net Yarn Stitching Long Sleeve
Zipper Tops Black - intl",Fashion,161000.0,161000.0,,0.422497418535
60,234949436,Fancyqube Men Muscle Skull Head Sleeveless Vest,Men Clothes,66878,"Fancyqube Women Summer vest Skull head print lace sleeveless long
loose vest Multicolor - intl",Fashion,154000.0,154000.0,,0.583291128161
61,65989146,Fancyqube Fashion Sexy Women Lady Fashion Blouse Clothing Summer Tops Vest Sleeveless Lace Blouse V Neck Casual Tank Tops Women Lady New,Women Clothes,76180,"Fancyqube Fashion Summer Women Lace Vest Top Tank Casual Blouse
Tops Off Shoulder T-Shirt Light Blue - intl",Fashion,139000.0,139000.0,,0.734566502866
62,239217843,Fancyqube Hand Spinner Fidget Finger Fingertip Gyro EDC,Baby & Kids,75958,"Fancyqube Stolen Dream Space Metal Gyro Gifts Keychain Gyro Toys
Sliver",Mobil & Motor,45000.0,45000.0,0.022,0.526738904379
63,179316444,Fancyqube Hogwarts Express Men's short sleeve T-shirt,Men Clothes,97727,Fancyqube Mens Short Sleeve T-Shirt Black,Fashion,198000.0,198000.0,0.2,0.659948866514
64,182041190,Fancyqube Skeleton Fake Two-piece T-shirt tops,Women Clothes,97684,"Fancyqube Two Piece Top And Skirt Set Super Sexy Suit Womens Two
Piece Sets Black",Fashion,156000.0,156000.0,0.31,0.429905805586
65,185804346,Fancyqube USA Women American Flag Print T-shirt ,Women Clothes,73640,Fancyqube American Flag Pattern Printed Vest - Intl,Fashion,123000.0,123000.0,0.11,0.564903367073
66,128076908,Fancycube Pregnant No steel ring anti-sag underwear,Women Clothes,82961,"Botol cantik Fancycube, anti bocor, food-grade",Tas & Travel,111000.0,111000.0,,0.31978270277
67,172153832,Fancyqube Teen Wolf Stilinski 24 Hooded Sweater,Men Clothes,160474,"Fancyqube Exaggerated teen wolf head necklace pendant Red Eye
Langtou men Titanium steel pendant necklace Gold - intl","Jam Tangan, Kacamata, dan Perhiasan",161000.0,161000.0,,0.437277185526
68,116484759,Fancycube Long Sleeved Dress Fall Collar Hip Pocket,Women Clothes,109807,Fancyqube Knitted Dress Long Sleeve Sheath Pack Hip Dress,Fashion,187000.0,187000.0,0.33,0.391979625222
69,65989132,Fancyqube Fashion Outdoor Sports Hiking Cycling Bicycle Water Bottle Cup 650ML,Home & Living,77122,"Fancyqube Multi functional Cycling Bicycle Outdoor Sport Head Scarf
Headband Face Mask Random - intl",Olahraga & Outdoor,58000.0,58000.0,,0.474104185642
70,222922784,Fancyqube Women New Irregular hem long black top,Women Clothes,87157,Fancyqube Women V-collar Irregular Hem Full Sleeve Dress Black,Bayi & Balita,194000.0,194000.0,0.21,0.582340659753
71,60708252,Fancyqube Fahsion Pokemon GO Team Silica Bracelet,Fashion Accessories,47960,"Fancyqube Fashion Jewelry Pokemon Go Key Chain Pokemon ball Team
Valor ,Instinct Glass Keyring Keychain Unisex (H05) - intl","Jam Tangan, Kacamata, dan Perhiasan",39000.0,39000.0,,0.559473395295
72,128076728,Fancycube Women's Girl's Infinity Round Eyes Bracelet,Fashion Accessories,64414,"Fancyqube Women's Girl Power Rose Printed T-shirt Women's Casual
Tops Pink - intl",Fashion,149000.0,149000.0,,0.352047521963
73,164151413,Fancycube Arched door dog cat scratching toys,Hobby & Toys,163774,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.249089420792
74,248151720,Fancyqube Women's Chiffon Dress Off Shoulder Skater Club Dress,Women Clothes,101254,"Fancyqube Fashion Women Floral Dress Bohemian Off Shoulder Dress
Spaghetti Strap Beach Summer Navy - intl",Fashion,181000.0,181000.0,,0.651972155229
75,114858252,Fancycube Black Cotton Batman Non - Slip Baby Toddler Shoes,Baby & Kids,85571,"Fancyqube Fashion Baby Boys Girls Toddler Non-Slip Soft Sole Skull
Print Pattern Shoes Sneakers Pink",Fashion,83000.0,83000.0,0.05,0.44619466949
76,182041117,Fancyqube Women Sleeveless T-Shirt Casual Straps Tank Tops,Women Clothes,89597,"Fancyqube Women T-Shirt Tank Crop Top Baseball Mom Sleeveless Tank
Top Vest Burgandy - intl",Fashion,119000.0,119000.0,,0.61261031387
77,123806460,Fancyqube Penguin lamp humidifier with night light,Electronics,125197,"Fancyqube Super Cute Glow Moon Light Sun Lamp Children Toy Night
Light H07 - intl",Bayi & Balita,144000.0,144000.0,,0.551879328825
78,164299479,Fancycube Rainbow Highlighter baking powder makeup,Cosmetics,90113,"Fancyqube Nonstick Baking Pastry Tool Silicone Baking Pad Kitchen
Tools Silicone Mold Swiss Roll Mat Baking Tools Random Color Top
Quality - intl",Alat Dapur,81000.0,81000.0,,0.261970933947
79,450296616,Fancyqub 3 Pcs BAG SET Korean Song Quality Bag Backpack for School Beg & Travel,Women Bags,266295,"Fancyqube New Summer FashionSling Bag Travel Bag School Pack Chest
Bag Hiking Bicycle Pouch Orange - intl",Tas & Travel,174000.0,174000.0,,0.41789207481
80,283199602,Fancyqube High Waist Flower Print Midi Skirt,Women Clothes,137083,"Fancyqube Fashional Women High Waist Mini Short Skirt Hem Lace
Stitching Skirt Pencil Skirt Black - intl",Fashion,112000.0,112000.0,,0.47494436939
81,164299393,Fancyqube Powder Loose Powder Waterproof Skin Finish,Cosmetics,71450,"Fancyqube 6PCS!!! New Professional Hot Sale Makeup Brushes Powder
Foundation Cosmetics Set Eyeshadow Eyeliner Make Up Brushes (Green)
- intl",Kesehatan & Kecantikan,60000.0,60000.0,,0.254498839304
82,228474454,Fancyqube Women's Print Tassel High Waist Shorts,Women Clothes,80600,"Fancyqube Women's High Waisted Tassel Hem Beach Shorts Casual
Hollow Out Shorts Black - intl",Fashion,140000.0,140000.0,,0.718007181678
83,179316306,Fancyqube Embroidered Hand Pattern Baseball Cap Hip-Hop Hat ,Fashion Accessories,62129,"Fancyqube Baseball Caps Plate Camo Hat Sunbonnet Hip-hop Flat Along
The Street Dance Cap Visor For Male And Female Adjustable HT-0137
Navy",Fashion,55000.0,55000.0,0.11,0.446824984706
84,208213580,Fancyqube Women's Short Sleeved T-shirt Strapless,Women Clothes,90558,"Fancyqube Long Sleeved T-shirt Collar Shirt Strapless V Black -
intl",Fashion,152000.0,152000.0,0.23,0.620938403848
85,179316340,Fancyqube KOKO Kollection Matte Liquid Lipstics & Gloss,Cosmetics,65321,"Fancyqube Fashion round ball earring matte button black and white
tassel stud earring personalilzed and elegant earrings gift White -
intl","Jam Tangan, Kacamata, dan Perhiasan",51000.0,51000.0,,0.369045671969
86,164130755,Fancycube America Great Again Donald Trump Coats Hoodie,Men Clothes,196071,"Fancyqube Donald Trump Make America Great Again Men's Hoodies
Fashion Shirt Black - intl",Fashion,324000.0,324000.0,,0.806801962847
87,239177326,Fancyqube Tops Long Sleeve Casual Chiffon Pleated Shirt Career Blouse,Women Clothes,90852,"Fancyqube Fashion Women Lace Sleeve Chiffon Blouses Shirts Long
Sleeve Hollow Crochet Tops S M L XL 2XL 3XL Black",Fashion,174000.0,174000.0,0.3,0.525116862952
88,114858369,Fancycube Child safety sense spoon 4pcs/pack,Baby & Kids,113550,"Fancyqube Temperature Sensing Spoon Baby Flatware Feeding Spoon
Yellow 1",Bayi & Balita,33000.0,33000.0,0.011,0.393369629395
89,239210245,Fancyqube Cap Women Men Summer Spring Cotton Caps Women,Fashion Accessories,69575,"Fancyqube Women's Fashion Cap Women's Summer Cotton Caps Women NO
solid adult letter baseball cap black white cap snapback cap Cap
White - intl",Fashion,99000.0,99000.0,,0.714661417033
90,349479364,Fancyqube  Ready Stock Jeans Denim Shirt Dress Loose Long Blouse Shirt,Women Clothes,111620,"Fancyqube New Blue Denim Choker Necklace For Women Tassel Jeans
Chokers Chocker tattoo choker Collier ras de cou colar bijoux femme
Blue(White 40 CM) - intl","Jam Tangan, Kacamata, dan Perhiasan",44000.0,44000.0,,0.40115074473
91,242397165,Fancyqube Cap Women Men Cotton Caps Women,Fashion Accessories,65318,"Fancyqube Women's Fashion Cap Women's Summer Cotton Caps Women NO
solid adult letter baseball cap black white cap snapback cap Cap
White - intl",Fashion,99000.0,99000.0,,0.744899769721
92,123806217,Fancycube Heart 3 pcs/pack elastic bracelet,Fashion Accessories,50391,"Fancyqube 3 pcs/set Shambhala Beautiful Crystal Bracelet For Women
Geometric Butterfly Pendant Stretch Corn Chain Charm Bracelet Set -
intl","Jam Tangan, Kacamata, dan Perhiasan",67000.0,67000.0,,0.31099277733
93,65989180,Fancyqube Fashion Pokemon hat Pikachu black Hat Cosplay Baseball Cap,Fashion Accessories,64446,Fancyqube Unisex Baseball Hat Mesh Cap Black,Fashion,80000.0,80000.0,0.08,0.529712947235
94,252476209,Fancyqube Embroidery Adjustable Push Up Lace Bra,Women Clothes,79984,"Fancyqube Lady Lingerie Corset Lace Push Up Vest Top Bra+Pants Set
Underwear White Color - intl",Bayi & Balita,120000.0,120000.0,,0.532278513396
95,234883350,Fancyqube Sexy Underwire 3/4 Cup Cross Straps Underwear Top,Women Clothes,60125,"Fancyqube Style Models Letters Printing Chest Navel Slim Cross Sexy
Couture Vest Clothing Tshirt For Women Black - intl",Fashion,99000.0,99000.0,,0.253988065812
96,169107525,Fancyqube Women T-Shirt Tops 3/4 Sleeve Solid Top,Women Clothes,92730,"Fancyqube Summer Women's Tops Chiffon Shirts Solid Casual Blouses
O-Neck Butterfly Sleeves Blusas Femininas Loose Camisa S-XXL Plus
Size Black",Fashion,71000.0,71000.0,0.115,0.450222292403
97,372860907,Fancyqube Men Round Neck Sweater Long Sleeve tee Fit Pullover,Men Clothes,156666,"Fancyqube Women's Backless Turtle-Neck Pullover Sweater Black -
intl",Fashion,233000.0,233000.0,,0.437728154262
98,212360229,Fancyqube NASA Women Cotton Sweatshirt Hip Hop Plus Size,Women Clothes,91516,"Fancyqube Women Hoodie Sweatshirt NASA Letters Print Tops Grey -
intl",Fashion,166000.0,166000.0,0.23,0.489710856927
99,234916968,Fancyqube Women Sexy Flower Printed Wrapped Chest Dress,Women Clothes,132551,"Fancyqube Fashion Women Sexy Dress Summer Sleeveless Print Hippie
Boho Dress Clothing Strapless Beach Strapless Short Party White -
intl",Fashion,145000.0,145000.0,,0.473412173834
100,236056501,Fancyqube Letter Print T-shirt Healthy Cotton,Women Clothes,69408,"Fancyqube Casual Women Letter Printing Short Sleeved Loose T-shirt
Mother Day Gifts Pink - intl",Fashion,94000.0,94000.0,,0.598698929715
101,159679538,Fancycube Refillable Capsule Cup Reusable Machine Refilling,Home & Living,81449,"Fancyqube Propane Refill Adapter Lp Gas 1 Lb Cylinder Tank Coupler
Heater Bottles Coleman - intl",Olahraga & Outdoor,152000.0,152000.0,,0.250579215726
102,239229691,Fancyqube Electric Smart Space Walking Dancing Robot,Hobby & Toys,101779,"Fancyqube Digital Robot Transformers Toy Watch Kids Boy Children
Wristwatches - intl","Jam Tangan, Kacamata, dan Perhiasan",66000.0,66000.0,,0.225912807332
103,212360378,Fancyqube Hollow Out Crochet Skull Women Cardigan Outwear,Women Clothes,92578,"Fancyqube Women's Summer Crochet Lace Racerback Hollow Out Tank Top
Black - intl",Fashion,136000.0,136000.0,,0.489297480137
104,248336485,Fancyqube Maxi Dress Sleeveless Sexy Slim Bodycon Dress Evening Party Dress,Women Clothes,105888,Fancyqube Casual Bodycon Slim Dresses Knee Dress Burgundy,Fashion,191000.0,191000.0,0.25,0.551229198797
105,199013427,Fancyqube new women vest printing sexy T-Shirt,Women Clothes,68870,"Fancyqube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Green",Fashion,114000.0,114000.0,0.3,0.541146853629
106,219721091,Fancyqube Women Transparent Mesh Long Sleeve Shirt,Women Clothes,66098,"Fancyqube Fashion Loose Long Sleeve Chiffon Long Shirt Women Casual
Lady Girl Irregular Tops Shirt Blouse Tee Black - intl",Fashion,102000.0,102000.0,,0.467842182966
107,123806484,Fancycube 30ml Snazii Hair Care Essence,Health & Beauty,63410,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.375213307294
108,182040813,Fancyqube Women Lace Mesh T-Shirt Long Sleeve Shirt Top,Women Clothes,95030,"Fancyqube Summer Lace T Shirt Women Fashion Cotton Long Sleeve
Ripped Tops Shirts Casual Loose T-Shirt White - intl",Fashion,200000.0,200000.0,,0.677706913605
109,128076479,Fancycube Women Christmas Deer Printing T Shirt Tops ,Women Clothes,95801,"Fancycube new Fashion Women Summer Anchor print Vest shirts
backless Casual Tank Tops Blue",Fashion,111000.0,111000.0,0.3,0.465855714977
110,169107623,Fancyqube women casual bowknot white red striped vest top,Women Clothes,72490,"Fancyqube Summer Tank Tops Women Skull Vest Printing Women Casual
Stretch Sheath Slim Back Lace Patchwork Vest Hot Pink - intl",Fashion,109000.0,109000.0,,0.413989129909
